Subject,Sentence,Label
economic," 4645 . The United States does have an estate tax — that is , a tax imposed on the value of an inheritance — which suggests a willingness to limit how much wealth can be passed on as an inheritance .","  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4654 . Discrimination involves acting on the belief that members of a certain group are inferior solely because of a factor such as race , gender , or religion .","  O  O  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," As such , many buyers face a situation of asymmetric information , where the both parties involved in an economic transaction have an unequal amount of information ( one party knows much more than the other ) .","  O  O  O  O  O  O  O  O  O  B-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4675 . In the goods market , the seller of a good might offer a money - back guarantee , an agreement that functions as a promise of quality .","  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Occupational licenses , which are typically issued by government agencies , show that a worker has completed a certain type of education or passed a certain test .","  B-Term  I-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Another approach is to require a cosigner on a loan ; that is , another person or firm who legally pledges to repay some or all of the money if the original borrower does not do so .","  O  O  O  O  O  B-Term  I-Term  O  O  O  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Yet another approach is to require collateral , often property or equipment that the bank would have a right to seize and sell if the loan is not repaid .","  O  O  O  O  O  O  B-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4687 . Pension insurance : Employers that offer pensions to their retired employees are required by law to pay a small fraction of what they are setting aside for pensions to the Pension Benefit Guarantee Corporation , which is used to pay at least some pension benefits to workers if a company goes bankrupt and can not pay the pensions it has promised .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4690 . Retirement insurance : All workers pay a percentage of their income into Social Security and into Medicare , which then provides income and health care benefits to the elderly .","  O  O  B-Term  I-Term  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," For example , insurance policies often have deductibles , which is an amount that the insurance policyholder must pay out of their own pocket before the insurance coverage starts paying .","  O  O  O  O  O  O  O  B-Term  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Traditionally , most health care in the United States has been provided on a fee - for - service basis , which means that medical care providers are paid for the services they provide and are paid more if they provide additional services .","  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  I-Term  I-Term  I-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Anyone who owns a bond and receives the interest payments is called a bondholder .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
economic," Stock represents ownership of a firm ; that is , a person who owns 100 % of a company ’s stock , by definition , owns the entire company .","  B-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," A firm can make a direct payment to its shareholders , called a dividend .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  O"
economic," A private company can be run by individuals , in which case it is called a sole proprietorship , or it can be run by a group , in which case it is a partnership .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  O  O  O  O  B-Term  I-Term  O"
economic," The actual rate of return refers to the total rate of return , including capital gains and interest paid on an investment at the end of a period of time .","  B-Term  I-Term  I-Term  I-Term  I-Term  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," 4729 . A checking account typically pays little or no interest , but it facilitates transactions by giving you easy access to your money , either by writing a check or by using a debit card ( that is , a card which works like a credit card , except that purchases are immediately deducted from your checking account rather than being billed separately through a credit card company ) .","  O  O  B-Term  I-Term  I-Term  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  O  B-Term  I-Term  I-Term  O  O  O  O  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O"
economic," A savings account typically pays some interest rate , but getting the money typically requires you to make a trip to the bank or an automatic teller machine ( or you can access the funds electronically ) .","  B-Term  I-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
economic," Bonds that offer high interest rates to compensate for their relatively high chance of default are called high yield bonds or junk bonds .","  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O  O  B-Term  I-Term  I-Term  O  B-Alias-Term  I-Alias-Term  O"
economic," The bond has a maturity date when the borrower will pay back its face value as well as its last interest payment .","  O  O  O  B-Term  I-Term  I-Term  B-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  I-Definition  O"
